"A residue number system on reconfigurable mesh with applications to prefix sums and approximate string matching,""A. A. Bertossi";" A. Mei"",""Department of Mathematics, University of Trento, Trenton, USA";" Department of Mathematics, University of Trento, Trenton, USA"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""11"",""1186"",""1199"",""Several new number representations based on a residue number system are presented which use the smallest prime numbers as moduli and are suited for parallel computations on a reconfigurable mesh architecture. The bit model of linear reconfigurable mesh with exclusive write and unit-time delay for broadcasting on a subbus is assumed. It is shown how to convert in O(1) time any integer, ranging between 0 and n-1, from any commonly used representation to any new representation proposed in this paper (and vice versa) using an nxO(log2 n/log log n) reconfigurable mesh. In particular, some of the previously known conversion techniques are improved. Moreover, as a byproduct, it is shown how to compute in O(1) time the Prefix Sums of n bits by a reconfigurable mesh having the above mentioned size, thus improving previously known results. Applications to the Prefix Sums of n h-bit integers and to Approximate String Matching with α mismatches are also considered. The Summation and the Prefix Sums can be computed in O(1) time using O(h log N+log2 N/log log N)xNh and O(h2+log2 N/log(h+log N))xO(N(h+log N)) reconfigurable meshes, respectively. Moreover, it is shown for the first time how to find in O(1) time all the occurrences of a pattern of length m in a text of length n, allowing less than α mismatches, using a reconfigurable mesh of size O(m log|Σ|)xO (n(log|Σ|+log2 α/log log α)), where the pattern and the text are strings over a finite alphabet Σ and α < m<n."",""1558-2183"","""",""10.1109/71.888638"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=888638"","""",""Switches";Broadcasting;Concurrent computing;Computer architecture;Delay;Very large scale integration;"Partitioning algorithms"","""",""2"","""",""21"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;;
"A routing protocol for anycast messages,""Dong Xuan"; Weijia Jia; Wei Zhao;" Hongwen Zhu"",""Department of Computer Science, Texas A and M University, College Station, TX, USA"; Department of Computer Science, City University of Hong Kong Kowloon, Kowloon, Hong Kong, China; Department of Computer Science, Texas A and M University, College Station, TX, USA;" Department of Electronic Engineering, Shanghai Jiaotong University, Shanghai, China"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""6"",""571"",""588"",""An anycast packet is one that should be delivered to one member in a group of designated recipients. Using anycast services may considerably simplify some applications. Little work has been done on routing anycast packets. In this paper, we propose and analyze a routing protocol for anycast message. It is composed of two subprotocols: the routing table establishment subprotocol and the packet forwarding subprotocol. In the routing table establishment subprotocol, we propose four methods (SSP, MIN-D, SET, and GET) for enforcing an order among routers for the purpose of loop prevention. These methods differ from each other on information used to maintain orders, the impact on QoS, and the compatibility to the existing routing protocols. In the packet forwarding subprotocol, we propose a Weighted-Random Selection (WRS) approach for multiple path selection in order to balance network traffic. In particular, the fixed and adaptive methods are proposed to determine the weights. Both of them explicitly take into account the characteristics of distribution of anycast recipient group while the adaptive method uses the dynamic information of the anycast traffic as well. Correctness property of the protocol is formally proven. Extensive simulation is performed to evaluate our newly designed protocol. Performance data shows that the loop-prevention methods and the WRS approaches have great impact on the performance in terms of average end-to-end packet delay. In particular, the protocol using the SET or CBT loop-prevention methods and the adaptive WRS approach performs very close to a dynamic optimal routing protocol in most cases."",""1558-2183"","""",""10.1109/71.862208"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=862208"","""",""Routing protocols";Unicast;Telecommunication traffic;Traffic control;Performance evaluation;Delay;Packet switching;Internet;Network servers;"Web server"","""",""43"",""2"",""24"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;
"A simple parallel algorithm to draw cubic graphs,""T. Calamoneri"; S. Olariu;" R. Petreschi"",""The Department of Computer Science, University of Roma La Sapienza, Rome, Italy"; The Department of Computer Science, Old Dominion University, Norfolk, VA, USA;" The Department of Computer Science, University of Roma La Sapienza, Rome, Italy"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""10"",""1009"",""1018"",""The main contribution of this work is to offer a simple and cost-efficient parallel algorithm that, given an arbitrary n-vertex cubic graph G as input, produces an orthogonal grid drawing of G in O(log n) time, using n processors on an EREW PRAM. Our algorithm matches the time and cost performance of the best previously-known algorithm while at the same time improving the constant factors involved in two important metrics: layout area and number of bends. More importantly, however, our algorithm stands out by its conceptual simplicity and ease of implementation."",""1558-2183"","""",""10.1109/71.888641"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=888641"","""",""Parallel algorithms";Phase change random access memory;Layout;Costs;Computer graphics;Visualization;Circuit synthesis;"Transmission line matrix methods"","""",""3"","""",""27"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;
"A systolic image difference algorithm for RLE-compressed images,""F. Ercal"; M. Allen;" H. Feng"",""Computer Science Department, University of Missouri, Rolla, MO, USA"; Hewlett Packard Company, Richardson, TX, USA;" Microsoft, Redmond, WA, USA"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""5"",""433"",""443"",""A new systolic algorithm which computes image differences in run-length encoded (RLE) format is described. The binary image difference operation is commonly used in many image processing applications including automated inspection systems, character recognition, fingerprint analysis, and motion detection. The efficiency of these operations can be improved significantly with the availability of a fast systolic system that computes the image difference as described in this paper. It is shown that for images with a high similarity measure, the time complexity of the systolic algorithm is small and, in some cases, constant with respect to the image size. A formal proof of correctness for the algorithm is also given."",""1558-2183"","""",""10.1109/71.852397"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=852397"","""",""Image coding";Inspection;Hardware;Image processing;Algorithm design and analysis;Image analysis;Image motion analysis;Character recognition;Fingerprint recognition;"Motion detection"","""",""9"","""",""14"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;
"A unified framework for optimizing locality, parallelism, and communication in out-of-core computations,""M. Kandemir"; A. Choudhary; J. Ramanujam;" M. A. Kandaswamy"",""Department of Computer Science and Engineering, Pennsylvania State University, University Park, PA, USA"; Department of Electrical and Computer Engineering, Northwestern University, Evanston, IL, USA; Department of Electrical and Computer Engineering, Louisiana State University, Baton Rouge, LA, USA;" Server Architecture Laboratories, Enterprise Server Group, Intel Corporation, Hillsboro, OR, USA"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""7"",""648"",""668"",""This paper presents a unified framework that optimizes out-of-core programs by exploiting locality and parallelism, and reducing communication overhead. For out-of-core problems where the data set sizes far exceed the size of the available in-core memory, it is particularly important to exploit the memory hierarchy by optimizing the I/O accesses. We present algorithms that consider both iteration space (loop) and data space (file layout) transformations in a unified framework. We show that the performance of an out-of-core loop nest containing references to out-of-core arrays can be improved by using a suitable combination of file layout choices and loop restructuring transformations. Our approach considers array references one-by-one and attempts to optimize each reference for parallelism and locality. When there are references for which parallelism optimizations do not work, communication is vectorized so that data transfer can be performed before the innermost loop. Results from hand-compiles on IBM SP-2 and Inter Paragon distributed-memory message-passing architectures show that this approach reduces the execution times and improves the overall speedups. In addition, we extend the base algorithm to work with file layout constraints and show how it is useful for optimizing programs that consist of multiple loop nests."",""1558-2183"","""",""10.1109/71.877759"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=877759"","""",""Parallel processing";Concurrent computing;Optimizing compilers;Random access memory;Constraint optimization;Algorithm design and analysis;Costs;Computer science;"Computer architecture"","""",""14"","""",""45"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;
"A unified symbolic evaluation framework for parallelizing compilers,""T. Fahringer";" B. Scholz"",""Institute of Computer Languages, University of Technology, Vienna, Vienna, Austria";" Institute for Software Science, University of Technology, Vienna, Vienna, Austria"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""11"",""1105"",""1125"",""The quality of many optimizations and analyses of parallelizing compilers depends significantly on the ability to evaluate symbolic expressions and on the amount of information available about program variables at arbitrary program points. In this paper, we describe an effective and unified symbolic evaluation framework that statically determines the values of variables and symbolic expressions, assumptions about and constraints between variable values, and the condition under which control flow reaches a program statement. We introduce the program context, a novel representation for comprehensive and compact control and data flow analysis information. Program contexts are described as first order logic formulas, which allows us to use public domain software for standard symbolic manipulation. Computations are represented as algebraic expressions defined over a program's problem size. Our symbolic evaluation techniques comprise accurate modeling of assignment and input/output statements, branches, loops, recurrences, arrays, and procedures. All of our techniques target both linear, as well as nonlinear, expressions and constraints. Efficiency of symbolic evaluation is highly improved by aggressive simplification techniques. A variety of examples, including program verification, dependence analysis, array privatization, communication vectorization, and elimination of redundant communication, are used to illustrate the effectiveness of our approach. We present results from a preliminary implementation of our framework, which is used as part of a parallelizing compiler that demonstrates the potential performance gains achievable by employing symbolic evaluation to support program parallelization."",""1558-2183"","""",""10.1109/71.888633"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=888633"","""",""Program processors";Information analysis;Optimizing compilers;Data analysis;Privatization;Testing;Logic;Software standards;Performance gain;"Context"","""",""12"","""",""57"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;
"Adaptive and deadlock-free routing for irregular faulty patterns in mesh multicomputer,""Ming-Jer Tsai";" Sheng-De Wang"",""Department of Electrical Engineering, National Toizuori University, Taipei, Taiwan";" Department of Electrical Engineering, National Toizuori University, Taipei, Taiwan"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""1"",""50"",""63"",""Message routing achieves the internode communication in parallel computers. A reliable routing is supposed to be deadlock-free and fault-tolerant. While many routing algorithms are able to tolerate a large number of faults enclosed by rectangular faulty blocks, there is no existing algorithm that is capable of handling irregular faulty patterns for wormhole networks. In this paper, a two-staged adaptive and deadlock-free routing algorithm called """"Routing for Irregular Faulty Patterns"""" (RIFP) is proposed. It can tolerate irregular faulty patterns by transmitting messages from sources or to destinations within faulty blocks via multiple """"intermediate nodes."""" A method employed by RIFP is first introduced to generate intermediate nodes using the local failure information. By its aid, two communicating nodes can always exchange their data or intermediate results if there is at least one path between them. RIFP needs two virtual channels per physical link in meshes."",""1558-2183"","""",""10.1109/71.824641"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=824641"","""",""System recovery";Routing;Circuit faults;Packet switching;Switching circuits;Delay;Fault tolerance;Computer Society;Concurrent computing;"Computer network reliability"","""",""13"","""",""32"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;
"An efficient recognition-complete processor allocation strategy for k-ary n-cube multiprocessors,""Po-Jen Chuang";" Chih-Ming Wu"",""Department of Electrical Engineering, Tamkang University, Taipei, Taiwan";" Department of Electrical Engineering, Tamkang University, Taipei, Taiwan"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""5"",""485"",""490"",""Composed of various topologies, the k-ary n-cube system is desirable for accepting and executing topologically different tasks. To utilize its large amount of processor resources, several allocation strategies have been reported, each with certain restrictions that affect performance. For improvement, we propose a new allocation strategy for the k-ary n-cubes. The proposed strategy is an extension of the TC strategy for hypercubes and is able to recognize all subcubes with different topologies requested by tasks. Complexity analysis and performance comparison between related strategies are provided to demonstrate their advantages and disadvantages. Simulation results show that with full subcube recognition ability and no internal fragmentation, our strategy always exhibits better performance."",""1558-2183"","""",""10.1109/71.852401"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=852401"","""",""Topology";Hypercubes;Performance analysis;Resource management;Multidimensional systems;Multiprocessing systems;Analytical models;"Communication channels"","""",""8"","""",""8"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;
"An opportunity cost approach for job assignment in a scalable computing cluster,""Y. Amir"; B. Awerbuch; A. Barak; R. S. Borgstrom;" A. Keren"",""Department of Computer Science, Johns Hopkins University, Baltimore, MD, USA"; Department of Computer Science, Johns Hopkins University, Baltimore, MD, USA; Department of Computer Science, Johns Hopkins University, Baltimore, MD, USA; Institute of Computer Science, Hebrew University of Jerusalem, Israel;" Department of Computer Science, Johns Hopkins University, Baltimore, MD, USA"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""7"",""760"",""768"",""A new method is presented for job assignment to and reassignment between machines in a computing cluster. Our method is based on a theoretical framework that has been experimentally tested and shown to be useful in practice. This """"opportunity cost"""" method converts the usage of several heterogeneous resources in a machine to a single homogeneous """"cost."""" Assignment and reassignment are then performed based on that cost. This is in contrast to traditional, ad hoc methods for job assignment and reassignment. These treated each resource as an independent entity with its own constraints, as there was no clean way to balance one resource against another. Our method has been tested by simulations, as well as real executions, and was found to perform well."",""1558-2183"","""",""10.1109/71.877834"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=877834"","""",""Costs";Resource management;Computer Society;Testing;Performance evaluation;Workstations;Bandwidth;Extraterrestrial measurements;"Availability"","""",""113"",""3"",""9"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;
"An optimal distributed ear decomposition algorithm with applications to biconnectivity and outerplanarity testing,""A. Kazmierczak";" S. Radhakrishnan"",""Department of Computer Science, University of Texas, University Blvd, Tyler, TX, USA";" School of Computer Science, University of Oklahama, Norman, OK, USA"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""2"",""110"",""118"",""We present an asynchronous distributed algorithm to determine an ear decomposition of an arbitrary, connected, bidirectional network containing n-nodes and m-links which uses O(m) messages and which can be completed in O(n) time. Using the ear decomposition, we obtain the following results for a distributed network: 1) The distributed ear decomposition algorithm can be used to test biconnectivity, determine biconnected components, find cutpoints and bridges using O(m) messages in O(n) time. 2) The distributed ear decomposition algorithm can be used to test if a biconnected network is outerplanar using O(n) messages in O(n) time, and if the network is outerplanar, the embedding is also given using the same message and time complexity."",""1558-2183"","""",""10.1109/71.841748"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=841748"","""",""Ear";Testing;Bridges;Distributed algorithms;Sequential analysis;Computer science;Art;Algorithm design and analysis;Parallel processing;"Performance evaluation"","""",""10"","""",""21"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;
"Analytical results for optimal choice of location update interval for mobility database failure restoration in PCS networks,""Y. Fang"; I. Chlamtac;" Hong-Ring Fei"",""Department of Electrical and Computer Engineering, University of Florida, Gainesville, FL, USA"; School of Engineeringand Computer Science, University of Technology, Richardson, TX, USA;" School of Engineeringand Computer Science, University of Technology, Richardson, TX, USA"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""6"",""615"",""624"",""When the location information for a mobile user in the Home Location Register (HLR) is corrupted or obsolete, the new arriving calls to the user may be lost. In order to minimize the effect of such HLR mobility database failure, a location update scheme called period location updating is proposed, and the cost analysis is performed. Analytical results for the failure recovery time distribution and the average number of call losses, which are crucial for cost analysis, are presented. The optimal location update period is given analytically as a function of other traffic parameters. This optimal choice of location update period lays the foundation for the adaptive adjustment of the location update period in failure restoration for PCS networks."",""1558-2183"","""",""10.1109/71.862211"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=862211"","""",""Failure analysis";Databases;Personal communication networks;Costs;Performance analysis;Telecommunication traffic;Mobile radio mobility management;Mobile communication;Authentication;"Information retrieval"","""",""41"","""",""23"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;
"Author index,"""",,""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""12"",""1333"",""1337"",""This index covers all technical items - papers, correspondence, reviews, etc. - that appeared in this periodical during the year, and items from previous years that were commented upon or corrected in this year. Departments and other items may also be covered if they have been judged to have archival value. The Author Index contains the primary entry for each item, listed under the first author's name. The primary entry includes the coauthors' names, the title of the paper or other item, and its location, specified by the publication abbreviation, year, month, and inclusive pagination. The Subject Index contains entries describing the item under all appropriate subject headings, plus the first author's name, the publication abbreviation, month, and year, and inclusive pages. Note that the item title is found only under he primary entry in the Author Index."",""1558-2183"","""",""10.1109/TPDS.2000.895797"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=895797"","""","""","""","""","""","""",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;;;;;;;;;;
"Cacheminer: A runtime approach to exploit cache locality on SMP,""Yong Yan";" Xiaodong Zhang"",""Comput. Syst. Labs., Hewlett-Packard Co., Palo Alto, CA, USA";" NA"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""4"",""357"",""374"",""Exploiting cache locality of parallel programs at runtime is a complementary approach to a compiler optimization. This is particularly important for those applications with dynamic memory access patterns. We propose a memory-layout oriented technique to exploit cache locality of parallel loops at runtime on Symmetric Multiprocessor (SMP) systems. Guided by application-dependent and targeted architecture-dependent hints, our system, called Cacheminer, reorganizes and partitions a parallel loop using the memory-access space of its execution. Through effective runtime transformations, our system maximizes the data reuse in each partitioned data region assigned in a cache, and minimizes the data sharing among the partitioned data regions assigned to all caches. The executions of tasks in the partitions are scheduled in an adaptive and locality-presented way to minimize the execution time of programs by trading off load balance and locality. We have implemented the Cacheminer runtime library on two commercial SMP servers and an SimCS simulated SMP. Our simulation and measurement results show that our runtime approach can achieve comparable performance with the compiler optimizations for programs with regular computation and memory-access patterns, whose load balance and cache locality can be well optimized by the tiling and other program transformations. However, our experimental results show that our approach is able to significantly improve the memory performance for the applications with irregular computation and dynamic memory access patterns. These types of programs are usually hard to optimize by static compiler optimizations."",""1558-2183"","""",""10.1109/71.850833"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=850833"","""",""Runtime";Optimizing compilers;Program processors;Application software;Computational modeling;Parallel processing;Network servers;Hardware;Computer Society;"Adaptive scheduling"","""",""11"",""5"",""26"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;
"Chain grouping: a method for partitioning loops onto mesh-connected processor arrays,""P. Tsanakas"; N. Koziris;" G. Papakonstantinou"",""Department of Electrical and Computer Engineering, National and Technical University of Athens, Zografou, Greece"; Department of Electrical and Computer Engineering, National and Technical University of Athens, Zografou, Greece;" Department of Electrical and Computer Engineering, National and Technical University of Athens, Zografou, Greece"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""9"",""941"",""955"",""This paper presents Chain Grouping, a new low complexity method for the problem of partitioning the loop iteration space into groups with little intercommunication requirements, for mapping onto mesh-connected architectures. First, the iterations are scheduled in time, according to the hyperplane method, taking into consideration the minimum time displacement. Then, the iteration space is divided into discrete groups of related iterations, which are assigned to different processors, while preserving the optimal completion time. Chain Grouping is based on clustering together neighboring uniform chains of iterations, formed by a particular dependence vector. This vector will be proven as the best among all to reduce the total communication requirements. Inside every group, the optimal hyperplane scheduling is preserved and references to intragroup iterations are considerably increased. The partitioned groups are afterward assigned to meshes of processors. The resulting space mapping maximizes processor utilization and cuts down overall communication delays while preserving the optimal hyperplane time schedule."",""1558-2183"","""",""10.1109/71.879777"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=879777"","""",""Processor scheduling";Parallel processing;Computer architecture;Parallel architectures;Computer Society;Delay effects;Vectors;Concurrent computing;"VLIW"","""",""5"","""",""18"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;
